evidence_tier,evidence_label,sample_index,raw_row_id,host,host_family,dopant,impurity_series,defecttype,site,natoms,target_eV,target_decile,pair_absolute_error_eV,extension_factor,abs_conv2,nonpathological_eligible,high_error_interstitial_pool_rank,bottom_quartile_adsorbate_pool_rank,xf_gt_2_pathology_rank,top_1pct_abs_conv2_pathology_rank,provenance_missing
canonical,CANONICAL — REPAIRED G2 OOF,141,207,NbS2,chalcogenide,Si,main_group,adsorbate,ads2,28,0.3068925050000093,2,0.15606915027893997,1.0603009016900953,5.37796e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,142,208,MoS2,chalcogenide,Cl,main_group,adsorbate,ads0,49,0.6775253199999964,2,0.09909621710235239,1.0479818989769671,9.98633e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,143,209,MoTe2,chalcogenide,Fe,3d,interstitial,int4,28,1.5830608600000016,4,0.04709374968017421,1.0680376844183102,5.75245e-05,1,2802,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,144,212,MoTe2,chalcogenide,Mg,main_group,adsorbate,ads0,28,1.4769425750000211,4,0.6880768895370695,1.1292983221225843,0.000138028,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,145,214,WTe2,chalcogenide,As,main_group,interstitial,int3,28,6.984483815000013,9,0.7949086196875133,1.338045392567117,0.0243606,1,668,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,146,215,NbSe2,chalcogenide,P,main_group,interstitial,int4,28,1.8825928699999928,4,0.456759737727058,1.0960968351849074,7.28916e-05,1,1247,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,147,218,MoTe2,chalcogenide,Ge,main_group,adsorbate,ads1,28,2.764189995000001,6,0.3505909807177745,1.0488819459519891,0.0153476,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,148,219,MoS2,chalcogenide,Ru,4d,adsorbate,ads0,49,6.695114195,9,1.3828235265124516,0.9259111461640064,0.0101601,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,149,220,MoSe2,chalcogenide,Sb,main_group,adsorbate,ads2,49,2.5794036099999724,5,0.04330995582644359,1.17138386457678,0.000184885,1,,1181,,,0
canonical,CANONICAL — REPAIRED G2 OOF,150,221,WTe2,chalcogenide,Cr,3d,adsorbate,ads2,28,3.5189883450000057,7,0.19805696215941815,0.9926296821113074,7.10368e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,151,222,WS2,chalcogenide,Cs,main_group,adsorbate,ads1,49,-0.326777524999977,1,0.006641931585670335,0.9983187809767968,8.946290000000001e-05,1,,203,,,0
canonical,CANONICAL — REPAIRED G2 OOF,152,223,MoSe2,chalcogenide,Zn,3d,adsorbate,ads0,49,1.0695250099999705,3,0.028384917368193596,1.1488100277546638,0.00023286,1,,803,,,0
canonical,CANONICAL — REPAIRED G2 OOF,153,224,SnS2,chalcogenide,B,main_group,adsorbate,ads1,28,-0.409124702499998,1,1.0231226387487773,1.112754649450535,0.0134992,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,154,226,NbS2,chalcogenide,Os,5d,adsorbate,ads0,28,6.0477624000000025,8,0.04254769674072012,0.917936375589192,2.82635e-05,1,,1164,,,0
canonical,CANONICAL — REPAIRED G2 OOF,155,227,NbSe2,chalcogenide,Br,main_group,adsorbate,ads0,28,-0.0017029837499902,1,0.27637787617552734,0.962742420931064,8.2184e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,156,229,MoTe2,chalcogenide,Lu,f_block_other,adsorbate,ads2,28,2.96544800500002,6,0.06566296319093778,0.9820718843191418,8.67543e-06,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,157,231,MoTe2,chalcogenide,Hg,5d,interstitial,int2,28,9.419899415000003,9,1.3278545846777376,2.2488888803633387,0.0477453,0,,,89,,0
canonical,CANONICAL — REPAIRED G2 OOF,158,232,MoSe2,chalcogenide,Tc,4d,adsorbate,ads1,49,5.0327355049999625,8,0.395220599278602,0.9723578962173788,7.7495e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,159,233,WTe2,chalcogenide,Co,3d,interstitial,int2,28,3.7963813450000177,7,0.19283138772462705,1.3434105137549943,0.000432103,1,2122,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,160,234,SnS2,chalcogenide,Au,5d,interstitial,int0,28,5.2025992625000015,8,0.008549427294923362,1.0820833759810848,0.00106088,1,2975,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,161,235,NbS2,chalcogenide,Cr,3d,interstitial,int1,28,13.205266615000006,9,0.18965850249266936,2.512352632730853,0.0459863,0,,,278,,0
canonical,CANONICAL — REPAIRED G2 OOF,162,237,NbS2,chalcogenide,Te,main_group,adsorbate,ads0,28,0.8235874499999962,2,0.12990745642547985,0.9658012977083074,4.5735e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,163,238,WSe2,chalcogenide,Be,main_group,interstitial,int4,49,3.3601567949999835,6,0.40776636264219546,1.062579137593666,0.000262366,1,1367,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,164,239,MoS2,chalcogenide,Pd,4d,adsorbate,ads0,49,2.17859534499999,5,0.2500671935284524,0.9507643063762812,9.33237e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,165,241,MoS2,chalcogenide,Ca,main_group,adsorbate,ads1,49,0.9463262075000054,3,0.042923379559015595,0.9806255173816424,0.00028127,1,,1173,,,0
canonical,CANONICAL — REPAIRED G2 OOF,166,242,MoTe2,chalcogenide,Pb,main_group,adsorbate,ads1,28,2.2272179950000046,5,0.06533423774230496,1.0740333502680617,0.084991,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,167,244,NbSe2,chalcogenide,Ir,5d,interstitial,int2,28,9.045820962499995,9,0.7150938400512743,2.5491685648553486,0.00240359,0,,,169,,0
canonical,CANONICAL — REPAIRED G2 OOF,168,245,NbS2,chalcogenide,Co,3d,adsorbate,ads1,28,1.2756676850000055,3,0.3505861583074896,0.913643820204457,0.000402349,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,169,246,WSe2,chalcogenide,Y,4d,interstitial,int2,49,12.036410239999984,9,3.393763450449203,1.9433354806730032,0.00720499,1,70,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,170,247,WS2,chalcogenide,Xe,main_group,adsorbate,ads1,49,0.0192272400000055,1,0.16918947943664,1.2929698783180783,0.00070541,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,171,248,SnS2,chalcogenide,Sr,main_group,adsorbate,ads2,28,-2.2725844625000047,0,0.04973938498535624,0.9818632520421358,0.0243764,1,,1354,,,0
canonical,CANONICAL — REPAIRED G2 OOF,172,250,NbS2,chalcogenide,W,5d,interstitial,int1,28,15.027032394999996,9,1.1964087682910112,2.8196150459180385,0.00191632,0,,,97,,0
canonical,CANONICAL — REPAIRED G2 OOF,173,253,SnS2,chalcogenide,O,main_group,adsorbate,ads0,28,-1.102022974999997,0,0.38141855529174507,0.931412645610574,0.0280208,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,174,254,WSe2,chalcogenide,Fe,3d,interstitial,int3,49,4.175078439999977,7,0.38438324957028946,1.063105334429686,3.2657600000000004e-05,1,1425,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,175,255,NbS2,chalcogenide,As,main_group,adsorbate,ads0,28,1.4705787650000068,4,0.2712728730093452,0.980889908470256,8.16386e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,176,256,MoSe2,chalcogenide,Cd,4d,adsorbate,ads1,49,0.7064835599999831,2,0.15354947527833718,1.2100527035433724,0.000129466,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,177,257,NbSe2,chalcogenide,O,main_group,interstitial,ads2,28,-1.4022194249999984,0,0.12766944333191077,1.0617004989069696,0.00314887,1,2401,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,178,258,WTe2,chalcogenide,Mo,4d,interstitial,int2,28,4.67295983,8,0.0785994275073243,1.5065498710849237,0.000298109,1,2647,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,179,259,NbSe2,chalcogenide,Al,main_group,interstitial,int2,28,4.804132492500003,8,0.05736926312988544,1.3136058646574624,1.7209e-05,1,2740,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,180,260,MoSe2,chalcogenide,F,main_group,adsorbate,ads1,49,-0.1529433375000133,1,0.010011708200059949,1.3548012337298632,0.000479819,1,,298,,,0
canonical,CANONICAL — REPAIRED G2 OOF,181,261,NbSe2,chalcogenide,Hg,5d,interstitial,int3,28,5.972200855000009,8,0.004938110096444959,1.0967690351347754,0.00212905,1,2991,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,182,262,NbSe2,chalcogenide,Be,main_group,interstitial,int2,28,1.966790214999992,4,0.863795026317757,1.1543964972013476,6.57612e-05,1,613,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,183,263,NbSe2,chalcogenide,H,main_group,adsorbate,ads1,28,0.3277619175000001,2,0.2846176334338378,1.0492988080345471,0.000249331,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,184,264,WS2,chalcogenide,Sr,main_group,adsorbate,ads1,49,1.0373691275000014,3,0.0432398364663682,0.9990965324491556,0.0007026389999999,1,,1179,,,0
canonical,CANONICAL — REPAIRED G2 OOF,185,265,MoTe2,chalcogenide,Br,main_group,adsorbate,ads1,28,0.4154902162499954,2,0.013521260256343037,1.220320318548044,6.3069e-05,1,,414,,,0
canonical,CANONICAL — REPAIRED G2 OOF,186,266,SnS2,chalcogenide,Xe,main_group,adsorbate,ads2,28,0.0458825399999929,1,0.269846515906365,1.4541973219566626,3.86913e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,187,267,WTe2,chalcogenide,Lu,f_block_other,interstitial,int4,28,5.103539404999999,8,0.5599679328320306,1.1165367737689105,0.00013819,1,1014,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,188,270,WSe2,chalcogenide,Os,5d,adsorbate,ads2,49,7.549666199999981,9,0.0536287167846492,0.9974567568390784,6.73937e-05,1,,1459,,,0
canonical,CANONICAL — REPAIRED G2 OOF,189,271,WS2,chalcogenide,H,main_group,interstitial,int4,49,2.0898890974999933,4,0.05092949838623717,1.0463369916807537,7.204390000000001e-05,1,2777,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,190,272,MoTe2,chalcogenide,Cr,3d,interstitial,int4,28,2.0826426550000097,4,0.31281183205536855,1.0731001406622909,4.81919e-05,1,1655,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,191,273,MoS2,chalcogenide,Rb,main_group,interstitial,int2,49,19.41145375499997,9,1.525108845332003,2.5903325085752726,0.000962878,0,,,76,,0
canonical,CANONICAL — REPAIRED G2 OOF,192,275,MoS2,chalcogenide,Ag,4d,interstitial,int3,49,10.471887907499992,9,0.25758202981444533,1.0821838466623948,7.93357e-05,1,1865,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,193,276,NbS2,chalcogenide,P,main_group,interstitial,int2,28,3.4135246099999925,6,0.1280588926843187,1.1139742045136056,0.0545178999999999,1,2397,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,194,277,NbSe2,chalcogenide,Ni,3d,adsorbate,ads2,28,1.4654103750000034,4,0.28548946321106294,0.9646182860533444,0.103209,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,195,281,SnS2,chalcogenide,Ti,3d,interstitial,int2,28,2.325306764999997,5,0.43956101759277644,1.3525389330098398,8.11688e-05,1,1290,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,196,282,NbSe2,chalcogenide,Mg,main_group,adsorbate,ads1,28,-0.4824975950000008,1,0.0306881887194832,0.9172877171838324,0.000639725,1,,860,,,0
canonical,CANONICAL — REPAIRED G2 OOF,197,283,NbS2,chalcogenide,Sc,3d,adsorbate,ads0,28,0.5332858850000015,2,0.08220705494903413,0.9247219808163888,0.000149525,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,198,284,MoS2,chalcogenide,K,main_group,adsorbate,ads1,49,-0.3521189100000288,1,0.14695519273013136,1.0011177676210672,8.25111e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,199,285,WSe2,chalcogenide,Si,main_group,adsorbate,ads0,49,3.524596224999984,7,0.039707888388077706,0.9998150391505636,8.34105e-05,1,,1093,,,0
canonical,CANONICAL — REPAIRED G2 OOF,200,288,WTe2,chalcogenide,Fe,3d,adsorbate,ads2,28,4.136293570000005,7,0.04978450159423353,1.0090877193881158,8.5655e-05,1,,1357,,,0
canonical,CANONICAL — REPAIRED G2 OOF,201,289,MoSe2,chalcogenide,Pt,5d,interstitial,int4,49,6.355334507500018,9,0.3926451334606753,1.065019779604642,1.4303e-05,1,1404,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,202,290,WSe2,chalcogenide,Al,main_group,interstitial,int4,49,4.844886552499986,8,0.299537431406236,1.1054251383706934,8.25403e-05,1,1705,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,203,291,NbS2,chalcogenide,Cu,3d,adsorbate,int2,28,0.3310815324999994,2,0.4256384143612677,1.2459764062483794,7.873819999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,204,292,WSe2,chalcogenide,C,main_group,interstitial,ads1,49,6.100071517499954,8,0.8724313655224147,0.8782764125955974,6.97473e-05,1,605,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,205,293,NbSe2,chalcogenide,Li,main_group,interstitial,int2,28,3.680102970000009,7,0.8242396372515959,1.192619013241981,9.40919e-05,1,650,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,207,296,MoS2,chalcogenide,Cu,3d,interstitial,int4,49,6.6556896424999845,9,0.05086128480345131,1.0683559602373836,7.05475e-05,1,2779,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,208,298,MoSe2,chalcogenide,Si,main_group,adsorbate,ads1,49,3.623392485000013,7,0.29954276242125166,1.0533570727331238,6.0251e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,209,299,NbSe2,chalcogenide,Hf,5d,interstitial,int2,28,12.39556532,9,1.5907608976513679,3.1560577944529515,0.00803534,0,,,72,,0
canonical,CANONICAL — REPAIRED G2 OOF,210,301,NbSe2,chalcogenide,Sr,main_group,interstitial,int4,28,6.367600537500013,9,0.053954504766832834,1.0856354031755715,8.66265e-05,1,2767,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,211,302,SnS2,chalcogenide,I,main_group,adsorbate,ads2,28,0.3032433349999965,2,0.16855996440978654,1.2057664559427448,0.0110835999999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,212,303,NbS2,chalcogenide,Au,5d,adsorbate,ads2,28,1.355480272500004,3,0.5320865323858603,1.0281704722849965,6.11255e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,213,304,NbSe2,chalcogenide,I,main_group,adsorbate,ads0,28,0.2107620449999874,1,0.0717990609149044,0.967827359995726,5.4093500000000006e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,214,306,WSe2,chalcogenide,Ti,3d,adsorbate,ads2,49,4.074545154999985,7,0.12395978970457477,0.994091232069088,3.21414e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,215,307,WS2,chalcogenide,Fe,3d,adsorbate,ads0,49,4.337067000000031,7,0.047715791137664,0.9828442873262968,2.10734e-05,1,,1301,,,0
canonical,CANONICAL — REPAIRED G2 OOF,216,308,WSe2,chalcogenide,B,main_group,adsorbate,ads0,49,5.551276067499965,8,0.18081202148929254,1.0035011340190971,2.21445e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,217,310,WS2,chalcogenide,F,main_group,interstitial,int2,49,8.018441632500009,9,0.059149220695809746,1.5238738446187308,0.000977708,1,2728,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,218,311,WSe2,chalcogenide,Mn,3d,adsorbate,ads2,49,3.5049159824999467,7,0.08908203245722213,1.054249543103713,8.417389999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,219,312,MoTe2,chalcogenide,Nb,4d,adsorbate,ads0,28,6.865842910000005,9,0.8220416023217822,0.9349859351438928,6.92922e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,220,313,NbS2,chalcogenide,Rb,main_group,interstitial,int4,28,10.223738925,9,0.4402811689575188,1.0786636427604193,9.25056e-05,1,1284,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,221,314,SnS2,chalcogenide,Na,main_group,interstitial,int0,28,3.378108016666664,6,0.5672283093302384,1.0375235048666154,4.66603e-05,1,1001,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,222,316,NbSe2,chalcogenide,Ta,5d,adsorbate,ads0,28,5.854546840000007,8,0.27573651571288327,0.9193716840159596,0.000115411,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,223,317,MoTe2,chalcogenide,Ca,main_group,adsorbate,ads2,28,1.321990747500008,3,0.02312050337737248,0.9977350578578152,8.11663e-05,1,,674,,,0
canonical,CANONICAL — REPAIRED G2 OOF,224,318,NbS2,chalcogenide,Sb,main_group,adsorbate,ads1,28,-0.4163013699999985,1,0.4260545972338852,0.9716860432192844,7.40553e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,225,319,MoS2,chalcogenide,Pb,main_group,adsorbate,ads2,49,-3.9715077350000296,0,6.036706156478301,1.0418007359005956,0.266976,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,226,320,WSe2,chalcogenide,Li,main_group,interstitial,int4,49,3.6366475399999567,7,0.7446386042566351,1.0673346649481796,3.52996e-05,1,741,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,227,322,NbSe2,chalcogenide,Pt,5d,interstitial,int3,28,3.3151032775000004,6,0.10281108313354537,1.120027649944365,0.000172279,1,2518,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,228,324,WSe2,chalcogenide,Cd,4d,adsorbate,ads0,49,0.7375341999999726,2,0.0707623612411773,1.1370300913743905,0.00016785,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,229,325,NbSe2,chalcogenide,Xe,main_group,interstitial,int4,28,11.660326949999998,9,4.422809116290281,1.1089326658004466,0.000189537,1,34,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,230,328,WSe2,chalcogenide,Hf,5d,interstitial,int4,49,6.3017873299999945,8,0.4592361914233454,1.1210096531365867,0.000191943,1,1239,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,231,329,MoTe2,chalcogenide,Tl,main_group,adsorbate,ads0,28,1.2563437050000026,3,0.07075335329620103,1.014796369186912,3.00799e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,232,332,NbS2,chalcogenide,Ga,main_group,adsorbate,ads0,28,-0.1555329962500051,1,0.08640758235535179,1.0168132959242804,8.691889999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,233,333,MoS2,chalcogenide,P,main_group,interstitial,int3,49,6.0759006700000056,8,0.02945530027954657,1.0620193200775967,0.0173167,1,2883,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,234,335,NbSe2,chalcogenide,Cl,main_group,adsorbate,ads2,28,0.6918896699999904,2,0.47481622944823254,1.3142550702556792,0.00390272,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,235,336,MoS2,chalcogenide,Br,main_group,adsorbate,ads2,49,0.8940257562499627,3,0.02280025350040349,1.2938170810559262,0.00266375,1,,663,,,0
canonical,CANONICAL — REPAIRED G2 OOF,236,338,SnS2,chalcogenide,Ni,3d,interstitial,int4,28,2.5249729749999954,5,0.21071511481627958,1.0237697304954745,8.75306e-06,1,2038,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,237,341,WS2,chalcogenide,Mo,4d,interstitial,int0,49,10.152172590000024,9,0.5261273629492429,1.3534879433514388,0.00805774,1,1081,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,238,342,NbS2,chalcogenide,K,main_group,adsorbate,ads0,28,-2.322387869999999,0,0.08267277066528234,0.9634397968762716,5.06641e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,239,343,MoSe2,chalcogenide,Sn,main_group,adsorbate,ads2,49,2.5063675049999667,5,0.0716989640453769,1.1159801728712866,9.88137e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,240,344,NbSe2,chalcogenide,Rh,4d,interstitial,int2,28,9.369830919999998,9,1.191444562177736,3.1007460615992453,0.00224945,0,,,98,,0
canonical,CANONICAL — REPAIRED G2 OOF,241,345,WTe2,chalcogenide,F,main_group,adsorbate,ads2,28,-1.5242969474999848,0,0.40412945367979436,1.439212835865268,8.38765e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,242,346,NbSe2,chalcogenide,Ru,4d,adsorbate,ads2,28,2.2192958850000064,5,0.7317892056372006,0.937322037341523,2.49691e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,243,347,NbS2,chalcogenide,V,3d,interstitial,int0,28,2.991155239999996,6,0.13537636095215255,1.1022343710598597,0.00120075,1,2363,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,244,348,NbSe2,chalcogenide,S,main_group,interstitial,int3,28,1.5231207699999976,4,0.20877014682434325,1.0554717435553644,8.78211e-05,1,2055,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,245,349,MoTe2,chalcogenide,Ti,3d,adsorbate,ads1,28,3.665414985000016,7,0.3965601285089271,0.9456761684511096,0.0006922089999999,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,246,350,WTe2,chalcogenide,Zn,3d,interstitial,int4,28,3.096474810000009,6,0.5113757416052156,1.0771526317496525,2.92976e-05,1,1111,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,247,351,NbSe2,chalcogenide,Sb,main_group,adsorbate,ads1,28,0.1537016799999984,1,1.3744865486071793,0.9968268259689136,0.214554,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,248,352,MoS2,chalcogenide,Be,main_group,interstitial,int4,49,4.087730675000007,7,0.5382724096954412,1.0504620904518227,6.849409999999999e-05,1,1052,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,249,353,MoTe2,chalcogenide,H,main_group,adsorbate,ads0,28,2.1597909975000125,5,0.10497570514161403,1.0133119765351244,8.259149999999999e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,250,354,MoTe2,chalcogenide,Mn,3d,adsorbate,ads1,28,3.219962222499996,6,0.10379539243712976,0.9854403377444896,0.000890386,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,251,356,NbS2,chalcogenide,Ta,5d,adsorbate,ads0,28,5.251282499999997,8,0.48267765167236654,0.90145643475551,0.000233664,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,252,358,MoS2,chalcogenide,H,main_group,adsorbate,ads2,49,2.119098887499975,5,0.19593070512692812,1.2737536129274936,7.52492e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,253,359,NbSe2,chalcogenide,Rb,main_group,interstitial,int4,28,8.379036314999986,9,0.5061021966577286,1.0847202963460811,0.000118537,1,1122,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,254,361,WTe2,chalcogenide,Ag,4d,adsorbate,ads2,28,2.026536097500015,4,0.15542589661805684,1.0309070176296826,3.12462e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,255,363,WS2,chalcogenide,Y,4d,adsorbate,ads0,49,3.4310356200000207,6,0.33779038784299686,0.936709563289466,1.04574e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,256,364,WSe2,chalcogenide,Ca,main_group,adsorbate,ads1,49,1.3126702574999578,3,0.14799657147243095,1.0023817063810332,1.3198900000000002e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,257,365,WSe2,chalcogenide,Pd,4d,adsorbate,ads0,49,2.4333513249999603,5,0.12197322944339906,0.957654289272342,7.79703e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,258,366,NbS2,chalcogenide,Sr,main_group,interstitial,int4,28,8.027696137499989,9,0.69186353199464,1.0855556627147498,8.15374e-05,1,806,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,260,369,NbSe2,chalcogenide,Au,5d,adsorbate,ads2,28,1.4961979824999938,4,0.4220182459851136,1.0252639033776685,6.35911e-05,1,,,,,0
canonical,CANONICAL — REPAIRED G2 OOF,261,372,NbSe2,chalcogenide,V,3d,interstitial,int2,28,12.440264929999996,9,1.1435778038403281,2.926181668263308,0.000670319,0,,,105,,0
canonical,CANONICAL — REPAIRED G2 OOF,262,373,NbSe2,chalcogenide,K,main_group,adsorbate,ads2,28,-2.1815989000000107,0,0.014008762200917069,0.9943406308376498,4.62647e-05,1,,423,,,0
